0.403475,-0.038292
-0.874997,0.772677
0.293481,0.038978
0.181709,0.162806
3.626892,-1.466340
1.198436,-0.322863
1.151349,-0.078603
0.088582,0.128106
0.290588,0.053017
8.544753,-4.849720
2.032812,0.191805
-1.404018,1.138086
1.147175,-0.497077
1.777508,-0.935227
-0.905654,0.952961
1.730649,-0.218577
3.057295,-0.645889
-0.305970,0.515803
0.636541,-0.165288
0.040876,0.181760
4.745834,-2.358180
0.180827,0.195515
5.435039,-2.543190
-0.196052,0.700319
-5.065289,4.746554
1.255890,-0.504673
0.500932,0.343386
1.512735,-0.190108
1.529079,-0.516766
-1.486369,1.347970
2.902385,-1.420332
0.814481,-0.261389
1.905543,-0.201906
-1.616696,1.287371
-1.721470,1.950537
-0.016170,0.782350
4.043877,-1.849455
1.895822,-0.144113
1.109001,-0.127295
-0.142123,0.178363
-0.648732,1.288094
4.283413,-1.943994
-0.483520,0.460558
0.088573,0.042491
2.787666,-0.396237
-0.808390,0.933407
2.239284,-1.102186
3.728821,-0.405220
0.295873,0.069203
1.756352,-0.024255
1.772992,-0.274533
7.375698,-3.053876
5.812793,-3.057996
0.769353,-0.030253
6.240699,-3.314879
-2.401227,2.577683
0.912402,-0.109870
3.570760,-1.511875
3.459118,-0.881525
1.971171,-0.372206
1.788861,-0.395158
0.802985,0.277165
4.334563,-0.874674
0.633215,-0.084765
5.842879,-2.340328
2.582239,-0.267475
4.987957,-2.070005
1.884249,-0.831514
0.480026,0.688516
1.609826,-0.492380
0.478639,0.300270
-0.995302,1.326657
0.459856,0.332462
1.000098,-0.359617
1.012067,-0.241016
0.165340,0.124532
0.922698,-0.237188
6.823186,-1.588009
0.637024,0.077690
0.743439,0.784313
0.336853,0.575990
2.377059,-0.854243
1.280454,0.030868
0.072020,0.154638
0.077516,0.299792
0.832917,-0.275120
0.097654,0.318666
0.175722,0.229769
3.554135,-0.905794
0.836047,0.154126
1.792578,-0.880178
-0.015406,0.297037
0.091412,0.136924
0.570020,-0.211259
5.025394,-2.502883
3.286804,-0.911709
0.068106,0.152560
2.656441,-1.407163
0.832832,0.656932
2.627554,-0.519582
0.327686,-0.083054
3.334552,-1.041299
0.266734,0.235160
-0.488636,0.395415
0.728852,-0.315193
-0.109759,0.233950
-0.751313,0.934526
-1.434344,1.268798
3.318606,-1.328140
2.891112,-1.325959
2.019478,-0.399436
0.604897,1.076224
-2.662843,3.828231
-1.639803,1.679639
0.630433,0.890391
-0.116535,1.218327
2.004472,-0.611650
-0.999953,0.776563
0.337061,0.029491
1.830514,0.224475
0.568838,-0.119985
0.681471,0.686775
1.928010,-0.824370
4.103308,-1.111737
2.601001,-0.428429
2.713834,-1.031875
-0.497162,1.467429
-1.568054,1.716386
0.025032,0.162095
2.998357,-1.492479
3.665688,-1.242243
-0.616134,0.531956
0.126118,-0.004538
2.018395,-0.680004
0.693742,0.060049
3.477366,-0.576528
-0.757894,0.851513
5.692082,-2.180762
